,SEC_NAME,EXE_MODE,EXE_PRICE,EXE_ENDDATE,CLOSE
2018/3/28,50ETF购2018年4月3.20,认购,3.2,2018/4/25 0:00,0.0029
2018/3/28,50ETF沽2018年4月3.20,认沽,3.2,2018/4/25 0:00,0.5303
2018/3/28,50ETF购2018年4月2.60,认购,2.6,2018/4/25 0:00,0.1178
2018/3/28,50ETF沽2018年4月2.60,认沽,2.6,2018/4/25 0:00,0.0461
2018/3/28,50ETF购2018年3月2.55,认购,2.55,2018/3/28 0:00,0.134
2018/3/28,50ETF沽2018年3月2.55,认沽,2.55,2018/3/28 0:00,0.0001
2018/3/28,50ETF购2018年4月2.55,认购,2.55,2018/4/25 0:00,0.1532
2018/3/28,50ETF沽2018年4月2.55,认沽,2.55,2018/4/25 0:00,0.0333
2018/3/28,50ETF购2018年6月2.55,认购,2.55,2018/6/27 0:00,0.2029
2018/3/28,50ETF沽2018年6月2.55,认沽,2.55,2018/6/27 0:00,0.0698
2018/3/28,50ETF购9月2.55,认购,2.55,2018/9/26 0:00,0.262
2018/3/28,50ETF沽9月2.55,认沽,2.55,2018/9/26 0:00,0.1117
2018/3/29,50ETF购2018年6月2.651A,认购,2.651,2018/6/27 0:00,0.177
2018/3/29,50ETF购2018年6月2.70A,认购,2.7,2018/6/27 0:00,0.1462
2018/3/29,50ETF购2018年6月2.749A,认购,2.749,2018/6/27 0:00,0.1266
2018/3/29,50ETF购2018年6月2.798A,认购,2.798,2018/6/27 0:00,0.1032
2018/3/29,50ETF购2018年6月2.847A,认购,2.847,2018/6/27 0:00,0.0862
2018/3/29,50ETF沽2018年6月2.651A,认沽,2.651,2018/6/27 0:00,0.0876
2018/3/29,50ETF沽2018年6月2.70A,认沽,2.7,2018/6/27 0:00,0.1084
2018/3/29,50ETF沽2018年6月2.749A,认沽,2.749,2018/6/27 0:00,0.1314
2018/3/29,50ETF沽2018年6月2.798A,认沽,2.798,2018/6/27 0:00,0.1606
2018/3/29,50ETF沽2018年6月2.847A,认沽,2.847,2018/6/27 0:00,0.1924
2018/3/29,50ETF购2018年6月2.896A,认购,2.896,2018/6/27 0:00,0.0716
2018/3/29,50ETF沽2018年6月2.896A,认沽,2.896,2018/6/27 0:00,0.2248
2018/3/29,50ETF购2018年6月2.946A,认购,2.946,2018/6/27 0:00,0.0593
2018/3/29,50ETF沽2018年6月2.946A,认沽,2.946,2018/6/27 0:00,0.2578
2018/3/29,50ETF购2018年6月3.044A,认购,3.044,2018/6/27 0:00,0.042
2018/3/29,50ETF沽2018年6月3.044A,认沽,3.044,2018/6/27 0:00,0.3436
2018/3/29,50ETF购2018年6月3.142A,认购,3.142,2018/6/27 0:00,0.0312
2018/3/29,50ETF沽2018年6月3.142A,认沽,3.142,2018/6/27 0:00,0.422
2018/3/29,50ETF购2018年6月3.24A,认购,3.24,2018/6/27 0:00,0.0233
2018/3/29,50ETF沽2018年6月3.24A,认沽,3.24,2018/6/27 0:00,0.5108
2018/3/29,50ETF购2018年6月2.80,认购,2.8,2018/6/27 0:00,0.1027
2018/3/29,50ETF购2018年6月2.85,认购,2.85,2018/6/27 0:00,0.0844
2018/3/29,50ETF购2018年6月2.90,认购,2.9,2018/6/27 0:00,0.0699
2018/3/29,50ETF购2018年6月2.95,认购,2.95,2018/6/27 0:00,0.0592
2018/3/29,50ETF购2018年6月3.00,认购,3,2018/6/27 0:00,0.0475
2018/3/29,50ETF沽2018年6月2.80,认沽,2.8,2018/6/27 0:00,0.1624
2018/3/29,50ETF沽2018年6月2.85,认沽,2.85,2018/6/27 0:00,0.1942
2018/3/29,50ETF沽2018年6月2.90,认沽,2.9,2018/6/27 0:00,0.2294
2018/3/29,50ETF沽2018年6月2.95,认沽,2.95,2018/6/27 0:00,0.2626
2018/3/29,50ETF沽2018年6月3.00,认沽,3,2018/6/27 0:00,0.3006
2018/3/29,50ETF购2018年6月2.75,认购,2.75,2018/6/27 0:00,0.1229
2018/3/29,50ETF沽2018年6月2.75,认沽,2.75,2018/6/27 0:00,0.1339
2018/3/29,50ETF购2018年6月2.70,认购,2.7,2018/6/27 0:00,0.1468
2018/3/29,50ETF沽2018年6月2.70,认沽,2.7,2018/6/27 0:00,0.1078
2018/3/29,50ETF购2018年6月2.65,认购,2.65,2018/6/27 0:00,0.1774
2018/3/29,50ETF购2018年6月3.10,认购,3.1,2018/6/27 0:00,0.0339
2018/3/29,50ETF沽2018年6月2.65,认沽,2.65,2018/6/27 0:00,0.0874
2018/3/29,50ETF沽2018年6月3.10,认沽,3.1,2018/6/27 0:00,0.3898
2018/3/29,50ETF购2018年6月3.20,认购,3.2,2018/6/27 0:00,0.0263
2018/3/29,50ETF沽2018年6月3.20,认沽,3.2,2018/6/27 0:00,0.48
2018/3/29,50ETF购2018年6月3.30,认购,3.3,2018/6/27 0:00,0.0194
2018/3/29,50ETF沽2018年6月3.30,认沽,3.3,2018/6/27 0:00,0.5662
2018/3/29,50ETF购2018年6月3.40,认购,3.4,2018/6/27 0:00,0.0155
2018/3/29,50ETF沽2018年6月3.40,认沽,3.4,2018/6/27 0:00,0.658
2018/3/29,50ETF购2018年6月3.50,认购,3.5,2018/6/27 0:00,0.012
2018/3/29,50ETF沽2018年6月3.50,认沽,3.5,2018/6/27 0:00,0.7546
2018/3/29,50ETF购2018年6月3.60,认购,3.6,2018/6/27 0:00,0.0104
2018/3/29,50ETF沽2018年6月3.60,认沽,3.6,2018/6/27 0:00,0.8612
2018/3/29,50ETF购9月2.90,认购,2.9,2018/9/26 0:00,0.1277
2018/3/29,50ETF购9月2.95,认购,2.95,2018/9/26 0:00,0.1118
2018/3/29,50ETF购9月3.00,认购,3,2018/9/26 0:00,0.1005
2018/3/29,50ETF购9月3.10,认购,3.1,2018/9/26 0:00,0.0778
2018/3/29,50ETF购9月3.20,认购,3.2,2018/9/26 0:00,0.0632
2018/3/29,50ETF购9月3.30,认购,3.3,2018/9/26 0:00,0.0536
2018/3/29,50ETF购9月3.40,认购,3.4,2018/9/26 0:00,0.0436
2018/3/29,50ETF购9月3.50,认购,3.5,2018/9/26 0:00,0.0385
2018/3/29,50ETF购9月3.60,认购,3.6,2018/9/26 0:00,0.0333
2018/3/29,50ETF沽9月2.90,认沽,2.9,2018/9/26 0:00,0.2677
2018/3/29,50ETF沽9月2.95,认沽,2.95,2018/9/26 0:00,0.3003
2018/3/29,50ETF沽9月3.00,认沽,3,2018/9/26 0:00,0.3345
2018/3/29,50ETF沽9月3.10,认沽,3.1,2018/9/26 0:00,0.4129
2018/3/29,50ETF沽9月3.20,认沽,3.2,2018/9/26 0:00,0.4927
2018/3/29,50ETF沽9月3.30,认沽,3.3,2018/9/26 0:00,0.5831
2018/3/29,50ETF沽9月3.40,认沽,3.4,2018/9/26 0:00,0.6733
2018/3/29,50ETF沽9月3.50,认沽,3.5,2018/9/26 0:00,0.7649
2018/3/29,50ETF沽9月3.60,认沽,3.6,2018/9/26 0:00,0.8579
2018/3/29,50ETF购9月2.85,认购,2.85,2018/9/26 0:00,0.1443
2018/3/29,50ETF沽9月2.85,认沽,2.85,2018/9/26 0:00,0.235
2018/3/29,50ETF购9月2.80,认购,2.8,2018/9/26 0:00,0.1632
2018/3/29,50ETF沽9月2.80,认沽,2.8,2018/9/26 0:00,0.2014
2018/3/29,50ETF购9月2.75,认购,2.75,2018/9/26 0:00,0.1802
2018/3/29,50ETF沽9月2.75,认沽,2.75,2018/9/26 0:00,0.1712
2018/3/29,50ETF购2018年6月2.60,认购,2.6,2018/6/27 0:00,0.2058
2018/3/29,50ETF沽2018年6月2.60,认沽,2.6,2018/6/27 0:00,0.0714
2018/3/29,50ETF购9月2.60,认购,2.6,2018/9/26 0:00,0.2611
2018/3/29,50ETF购9月2.65,认购,2.65,2018/9/26 0:00,0.2319
2018/3/29,50ETF购9月2.70,认购,2.7,2018/9/26 0:00,0.2056
2018/3/29,50ETF沽9月2.60,认沽,2.6,2018/9/26 0:00,0.1073
2018/3/29,50ETF沽9月2.65,认沽,2.65,2018/9/26 0:00,0.1279
2018/3/29,50ETF沽9月2.70,认沽,2.7,2018/9/26 0:00,0.151
2018/3/29,50ETF购2018年4月2.65,认购,2.65,2018/4/25 0:00,0.1202
2018/3/29,50ETF购2018年4月2.70,认购,2.7,2018/4/25 0:00,0.0896
2018/3/29,50ETF购2018年4月2.75,认购,2.75,2018/4/25 0:00,0.063
2018/3/29,50ETF购2018年4月2.80,认购,2.8,2018/4/25 0:00,0.0429
2018/3/29,50ETF购2018年4月2.85,认购,2.85,2018/4/25 0:00,0.0291
2018/3/29,50ETF购2018年4月2.90,认购,2.9,2018/4/25 0:00,0.0188
2018/3/29,50ETF购2018年4月2.95,认购,2.95,2018/4/25 0:00,0.0127
2018/3/29,50ETF购2018年4月3.00,认购,3,2018/4/25 0:00,0.0084
2018/3/29,50ETF购2018年4月3.10,认购,3.1,2018/4/25 0:00,0.0048
2018/3/29,50ETF沽2018年4月2.65,认沽,2.65,2018/4/25 0:00,0.0419
2018/3/29,50ETF沽2018年4月2.70,认沽,2.7,2018/4/25 0:00,0.0602
2018/3/29,50ETF沽2018年4月2.75,认沽,2.75,2018/4/25 0:00,0.0837
2018/3/29,50ETF沽2018年4月2.80,认沽,2.8,2018/4/25 0:00,0.1139
2018/3/29,50ETF沽2018年4月2.85,认沽,2.85,2018/4/25 0:00,0.1498
2018/3/29,50ETF沽2018年4月2.90,认沽,2.9,2018/4/25 0:00,0.1907
2018/3/29,50ETF沽2018年4月2.95,认沽,2.95,2018/4/25 0:00,0.2338
2018/3/29,50ETF沽2018年4月3.00,认沽,3,2018/4/25 0:00,0.28
2018/3/29,50ETF沽2018年4月3.10,认沽,3.1,2018/4/25 0:00,0.3755
2018/3/29,50ETF购2018年4月3.20,认购,3.2,2018/4/25 0:00,0.0033
2018/3/29,50ETF沽2018年4月3.20,认沽,3.2,2018/4/25 0:00,0.4705
2018/3/29,50ETF购2018年4月2.60,认购,2.6,2018/4/25 0:00,0.1576
2018/3/29,50ETF沽2018年4月2.60,认沽,2.6,2018/4/25 0:00,0.0293
2018/3/29,50ETF购2018年4月2.55,认购,2.55,2018/4/25 0:00,0.1996
2018/3/29,50ETF沽2018年4月2.55,认沽,2.55,2018/4/25 0:00,0.021
2018/3/29,50ETF购2018年6月2.55,认购,2.55,2018/6/27 0:00,0.242
2018/3/29,50ETF沽2018年6月2.55,认沽,2.55,2018/6/27 0:00,0.0544
2018/3/29,50ETF购9月2.55,认购,2.55,2018/9/26 0:00,0.2915
2018/3/29,50ETF沽9月2.55,认沽,2.55,2018/9/26 0:00,0.0903
2018/3/29,50ETF购2018年4月2.50,认购,2.5,2018/4/25 0:00,0.2424
2018/3/29,50ETF沽2018年4月2.50,认沽,2.5,2018/4/25 0:00,0.0143
2018/3/29,50ETF购2018年6月2.50,认购,2.5,2018/6/27 0:00,0.288
2018/3/29,50ETF沽2018年6月2.50,认沽,2.5,2018/6/27 0:00,0.0429
2018/3/29,50ETF购9月2.50,认购,2.5,2018/9/26 0:00,0.3239
2018/3/29,50ETF沽9月2.50,认沽,2.5,2018/9/26 0:00,0.0745
2018/3/29,50ETF购2018年5月2.50,认购,2.5,2018/5/23 0:00,0.2581
2018/3/29,50ETF购2018年5月2.55,认购,2.55,2018/5/23 0:00,0.2204
2018/3/29,50ETF购2018年5月2.60,认购,2.6,2018/5/23 0:00,0.1805
2018/3/29,50ETF购2018年5月2.65,认购,2.65,2018/5/23 0:00,0.1447
2018/3/29,50ETF购2018年5月2.70,认购,2.7,2018/5/23 0:00,0.1168
2018/3/29,50ETF购2018年5月2.75,认购,2.75,2018/5/23 0:00,0.0916
2018/3/29,50ETF购2018年5月2.80,认购,2.8,2018/5/23 0:00,0.0711
2018/3/29,50ETF购2018年5月2.85,认购,2.85,2018/5/23 0:00,0.0544
2018/3/29,50ETF购2018年5月2.90,认购,2.9,2018/5/23 0:00,0.0415
2018/3/29,50ETF沽2018年5月2.50,认沽,2.5,2018/5/23 0:00,0.0269
2018/3/29,50ETF沽2018年5月2.55,认沽,2.55,2018/5/23 0:00,0.0372
2018/3/29,50ETF沽2018年5月2.60,认沽,2.6,2018/5/23 0:00,0.0498
2018/3/29,50ETF沽2018年5月2.65,认沽,2.65,2018/5/23 0:00,0.0646
2018/3/29,50ETF沽2018年5月2.70,认沽,2.7,2018/5/23 0:00,0.0866
2018/3/29,50ETF沽2018年5月2.75,认沽,2.75,2018/5/23 0:00,0.1117
2018/3/29,50ETF沽2018年5月2.80,认沽,2.8,2018/5/23 0:00,0.14
2018/3/29,50ETF沽2018年5月2.85,认沽,2.85,2018/5/23 0:00,0.1729
2018/3/29,50ETF沽2018年5月2.90,认沽,2.9,2018/5/23 0:00,0.2109
2018/3/30,50ETF购2018年6月2.651A,认购,2.651,2018/6/27 0:00,0.1685
2018/3/30,50ETF购2018年6月2.70A,认购,2.7,2018/6/27 0:00,0.1418
2018/3/30,50ETF购2018年6月2.749A,认购,2.749,2018/6/27 0:00,0.1186
2018/3/30,50ETF购2018年6月2.798A,认购,2.798,2018/6/27 0:00,0.0991
2018/3/30,50ETF购2018年6月2.847A,认购,2.847,2018/6/27 0:00,0.083
2018/3/30,50ETF沽2018年6月2.651A,认沽,2.651,2018/6/27 0:00,0.0958
2018/3/30,50ETF沽2018年6月2.70A,认沽,2.7,2018/6/27 0:00,0.1151
2018/3/30,50ETF沽2018年6月2.749A,认沽,2.749,2018/6/27 0:00,0.1401
2018/3/30,50ETF沽2018年6月2.798A,认沽,2.798,2018/6/27 0:00,0.1723
2018/3/30,50ETF沽2018年6月2.847A,认沽,2.847,2018/6/27 0:00,0.2006
2018/3/30,50ETF购2018年6月2.896A,认购,2.896,2018/6/27 0:00,0.068
2018/3/30,50ETF沽2018年6月2.896A,认沽,2.896,2018/6/27 0:00,0.2375
2018/3/30,50ETF购2018年6月2.946A,认购,2.946,2018/6/27 0:00,0.0576
2018/3/30,50ETF沽2018年6月2.946A,认沽,2.946,2018/6/27 0:00,0.2756
2018/3/30,50ETF购2018年6月3.044A,认购,3.044,2018/6/27 0:00,0.0398
2018/3/30,50ETF沽2018年6月3.044A,认沽,3.044,2018/6/27 0:00,0.3522
2018/3/30,50ETF购2018年6月3.142A,认购,3.142,2018/6/27 0:00,0.0291
2018/3/30,50ETF沽2018年6月3.142A,认沽,3.142,2018/6/27 0:00,0.4412
2018/3/30,50ETF购2018年6月3.24A,认购,3.24,2018/6/27 0:00,0.0225
2018/3/30,50ETF沽2018年6月3.24A,认沽,3.24,2018/6/27 0:00,0.5261
2018/3/30,50ETF购2018年6月2.80,认购,2.8,2018/6/27 0:00,0.0981
2018/3/30,50ETF购2018年6月2.85,认购,2.85,2018/6/27 0:00,0.0818
2018/3/30,50ETF购2018年6月2.90,认购,2.9,2018/6/27 0:00,0.0665
2018/3/30,50ETF购2018年6月2.95,认购,2.95,2018/6/27 0:00,0.0556
2018/3/30,50ETF购2018年6月3.00,认购,3,2018/6/27 0:00,0.0446
2018/3/30,50ETF沽2018年6月2.80,认沽,2.8,2018/6/27 0:00,0.1702
2018/3/30,50ETF沽2018年6月2.85,认沽,2.85,2018/6/27 0:00,0.2042
2018/3/30,50ETF沽2018年6月2.90,认沽,2.9,2018/6/27 0:00,0.2403
2018/3/30,50ETF沽2018年6月2.95,认沽,2.95,2018/6/27 0:00,0.2784
2018/3/30,50ETF沽2018年6月3.00,认沽,3,2018/6/27 0:00,0.3171
2018/3/30,50ETF购2018年6月2.75,认购,2.75,2018/6/27 0:00,0.1192
2018/3/30,50ETF沽2018年6月2.75,认沽,2.75,2018/6/27 0:00,0.1425
2018/3/30,50ETF购2018年6月2.70,认购,2.7,2018/6/27 0:00,0.1413
2018/3/30,50ETF沽2018年6月2.70,认沽,2.7,2018/6/27 0:00,0.1139
2018/3/30,50ETF购2018年6月2.65,认购,2.65,2018/6/27 0:00,0.169
2018/3/30,50ETF购2018年6月3.10,认购,3.1,2018/6/27 0:00,0.032
2018/3/30,50ETF沽2018年6月2.65,认沽,2.65,2018/6/27 0:00,0.095
2018/3/30,50ETF沽2018年6月3.10,认沽,3.1,2018/6/27 0:00,0.4009
2018/3/30,50ETF购2018年6月3.20,认购,3.2,2018/6/27 0:00,0.0235
2018/3/30,50ETF沽2018年6月3.20,认沽,3.2,2018/6/27 0:00,0.4944
2018/3/30,50ETF购2018年6月3.30,认购,3.3,2018/6/27 0:00,0.0186
2018/3/30,50ETF沽2018年6月3.30,认沽,3.3,2018/6/27 0:00,0.586
2018/3/30,50ETF购2018年6月3.40,认购,3.4,2018/6/27 0:00,0.0145
2018/3/30,50ETF沽2018年6月3.40,认沽,3.4,2018/6/27 0:00,0.6806
2018/3/30,50ETF购2018年6月3.50,认购,3.5,2018/6/27 0:00,0.0115
2018/3/30,50ETF沽2018年6月3.50,认沽,3.5,2018/6/27 0:00,0.7783
2018/3/30,50ETF购2018年6月3.60,认购,3.6,2018/6/27 0:00,0.0098
2018/3/30,50ETF沽2018年6月3.60,认沽,3.6,2018/6/27 0:00,0.8695
2018/3/30,50ETF购9月2.90,认购,2.9,2018/9/26 0:00,0.1246
2018/3/30,50ETF购9月2.95,认购,2.95,2018/9/26 0:00,0.1113
2018/3/30,50ETF购9月3.00,认购,3,2018/9/26 0:00,0.0971
2018/3/30,50ETF购9月3.10,认购,3.1,2018/9/26 0:00,0.077
2018/3/30,50ETF购9月3.20,认购,3.2,2018/9/26 0:00,0.0629
2018/3/30,50ETF购9月3.30,认购,3.3,2018/9/26 0:00,0.0526
2018/3/30,50ETF购9月3.40,认购,3.4,2018/9/26 0:00,0.0435
2018/3/30,50ETF购9月3.50,认购,3.5,2018/9/26 0:00,0.0377
2018/3/30,50ETF购9月3.60,认购,3.6,2018/9/26 0:00,0.0324
2018/3/30,50ETF沽9月2.90,认沽,2.9,2018/9/26 0:00,0.2785
2018/3/30,50ETF沽9月2.95,认沽,2.95,2018/9/26 0:00,0.3138
2018/3/30,50ETF沽9月3.00,认沽,3,2018/9/26 0:00,0.3499
2018/3/30,50ETF沽9月3.10,认沽,3.1,2018/9/26 0:00,0.4285
2018/3/30,50ETF沽9月3.20,认沽,3.2,2018/9/26 0:00,0.5081
2018/3/30,50ETF沽9月3.30,认沽,3.3,2018/9/26 0:00,0.5994
2018/3/30,50ETF沽9月3.40,认沽,3.4,2018/9/26 0:00,0.6885
2018/3/30,50ETF沽9月3.50,认沽,3.5,2018/9/26 0:00,0.7828
2018/3/30,50ETF沽9月3.60,认沽,3.6,2018/9/26 0:00,0.8756
2018/3/30,50ETF购9月2.85,认购,2.85,2018/9/26 0:00,0.1409
2018/3/30,50ETF沽9月2.85,认沽,2.85,2018/9/26 0:00,0.2458
2018/3/30,50ETF购9月2.80,认购,2.8,2018/9/26 0:00,0.1581
2018/3/30,50ETF沽9月2.80,认沽,2.8,2018/9/26 0:00,0.2148
2018/3/30,50ETF购9月2.75,认购,2.75,2018/9/26 0:00,0.179
2018/3/30,50ETF沽9月2.75,认沽,2.75,2018/9/26 0:00,0.1867
2018/3/30,50ETF购2018年6月2.60,认购,2.6,2018/6/27 0:00,0.2002
2018/3/30,50ETF沽2018年6月2.60,认沽,2.6,2018/6/27 0:00,0.0756
2018/3/30,50ETF购9月2.60,认购,2.6,2018/9/26 0:00,0.2578
2018/3/30,50ETF购9月2.65,认购,2.65,2018/9/26 0:00,0.2287
2018/3/30,50ETF购9月2.70,认购,2.7,2018/9/26 0:00,0.2003
2018/3/30,50ETF沽9月2.60,认沽,2.6,2018/9/26 0:00,0.1151
2018/3/30,50ETF沽9月2.65,认沽,2.65,2018/9/26 0:00,0.1374
2018/3/30,50ETF沽9月2.70,认沽,2.7,2018/9/26 0:00,0.1608
2018/3/30,50ETF购2018年4月2.65,认购,2.65,2018/4/25 0:00,0.1115
2018/3/30,50ETF购2018年4月2.70,认购,2.7,2018/4/25 0:00,0.0798
2018/3/30,50ETF购2018年4月2.75,认购,2.75,2018/4/25 0:00,0.056
2018/3/30,50ETF购2018年4月2.80,认购,2.8,2018/4/25 0:00,0.038
2018/3/30,50ETF购2018年4月2.85,认购,2.85,2018/4/25 0:00,0.0261
2018/3/30,50ETF购2018年4月2.90,认购,2.9,2018/4/25 0:00,0.0167
2018/3/30,50ETF购2018年4月2.95,认购,2.95,2018/4/25 0:00,0.0111
2018/3/30,50ETF购2018年4月3.00,认购,3,2018/4/25 0:00,0.0071
2018/3/30,50ETF购2018年4月3.10,认购,3.1,2018/4/25 0:00,0.0031
2018/3/30,50ETF沽2018年4月2.65,认沽,2.65,2018/4/25 0:00,0.0459
2018/3/30,50ETF沽2018年4月2.70,认沽,2.7,2018/4/25 0:00,0.0668
2018/3/30,50ETF沽2018年4月2.75,认沽,2.75,2018/4/25 0:00,0.0906
2018/3/30,50ETF沽2018年4月2.80,认沽,2.8,2018/4/25 0:00,0.1213
2018/3/30,50ETF沽2018年4月2.85,认沽,2.85,2018/4/25 0:00,0.1597
2018/3/30,50ETF沽2018年4月2.90,认沽,2.9,2018/4/25 0:00,0.1998
2018/3/30,50ETF沽2018年4月2.95,认沽,2.95,2018/4/25 0:00,0.2451
2018/3/30,50ETF沽2018年4月3.00,认沽,3,2018/4/25 0:00,0.2915
2018/3/30,50ETF沽2018年4月3.10,认沽,3.1,2018/4/25 0:00,0.3885
2018/3/30,50ETF购2018年4月3.20,认购,3.2,2018/4/25 0:00,0.0027
2018/3/30,50ETF沽2018年4月3.20,认沽,3.2,2018/4/25 0:00,0.487
2018/3/30,50ETF购2018年4月2.60,认购,2.6,2018/4/25 0:00,0.1454
2018/3/30,50ETF沽2018年4月2.60,认沽,2.6,2018/4/25 0:00,0.0307
2018/3/30,50ETF购2018年4月2.55,认购,2.55,2018/4/25 0:00,0.1842
2018/3/30,50ETF沽2018年4月2.55,认沽,2.55,2018/4/25 0:00,0.0203
2018/3/30,50ETF购2018年6月2.55,认购,2.55,2018/6/27 0:00,0.2351
2018/3/30,50ETF沽2018年6月2.55,认沽,2.55,2018/6/27 0:00,0.0588
2018/3/30,50ETF购9月2.55,认购,2.55,2018/9/26 0:00,0.2898
2018/3/30,50ETF沽9月2.55,认沽,2.55,2018/9/26 0:00,0.0971
2018/3/30,50ETF购2018年4月2.50,认购,2.5,2018/4/25 0:00,0.2305
2018/3/30,50ETF沽2018年4月2.50,认沽,2.5,2018/4/25 0:00,0.0137
2018/3/30,50ETF购2018年6月2.50,认购,2.5,2018/6/27 0:00,0.2706
2018/3/30,50ETF沽2018年6月2.50,认沽,2.5,2018/6/27 0:00,0.048
2018/3/30,50ETF购9月2.50,认购,2.5,2018/9/26 0:00,0.3179
2018/3/30,50ETF沽9月2.50,认沽,2.5,2018/9/26 0:00,0.0824
2018/3/30,50ETF购2018年5月2.50,认购,2.5,2018/5/23 0:00,0.2446
2018/3/30,50ETF购2018年5月2.55,认购,2.55,2018/5/23 0:00,0.2069
2018/3/30,50ETF购2018年5月2.60,认购,2.6,2018/5/23 0:00,0.1689
2018/3/30,50ETF购2018年5月2.65,认购,2.65,2018/5/23 0:00,0.1314
2018/3/30,50ETF购2018年5月2.70,认购,2.7,2018/5/23 0:00,0.1076
2018/3/30,50ETF购2018年5月2.75,认购,2.75,2018/5/23 0:00,0.0838
2018/3/30,50ETF购2018年5月2.80,认购,2.8,2018/5/23 0:00,0.0656
2018/3/30,50ETF购2018年5月2.85,认购,2.85,2018/5/23 0:00,0.0492
2018/3/30,50ETF购2018年5月2.90,认购,2.9,2018/5/23 0:00,0.0373
2018/3/30,50ETF沽2018年5月2.50,认沽,2.5,2018/5/23 0:00,0.03
2018/3/30,50ETF沽2018年5月2.55,认沽,2.55,2018/5/23 0:00,0.0398
2018/3/30,50ETF沽2018年5月2.60,认沽,2.6,2018/5/23 0:00,0.0529
2018/3/30,50ETF沽2018年5月2.65,认沽,2.65,2018/5/23 0:00,0.0702
2018/3/30,50ETF沽2018年5月2.70,认沽,2.7,2018/5/23 0:00,0.0926
2018/3/30,50ETF沽2018年5月2.75,认沽,2.75,2018/5/23 0:00,0.1171
2018/3/30,50ETF沽2018年5月2.80,认沽,2.8,2018/5/23 0:00,0.1471
2018/3/30,50ETF沽2018年5月2.85,认沽,2.85,2018/5/23 0:00,0.1808
2018/3/30,50ETF沽2018年5月2.90,认沽,2.9,2018/5/23 0:00,0.2198
2018/3/30,50ETF购2018年5月2.95,认购,2.95,2018/5/23 0:00,0.0287
2018/3/30,50ETF沽2018年5月2.95,认沽,2.95,2018/5/23 0:00,0.2613
2018/4/2,50ETF购2018年6月2.651A,认购,2.651,2018/6/27 0:00,0.1554
2018/4/2,50ETF购2018年6月2.70A,认购,2.7,2018/6/27 0:00,0.1298
2018/4/2,50ETF购2018年6月2.749A,认购,2.749,2018/6/27 0:00,0.1082
2018/4/2,50ETF购2018年6月2.798A,认购,2.798,2018/6/27 0:00,0.09
2018/4/2,50ETF购2018年6月2.847A,认购,2.847,2018/6/27 0:00,0.0743
2018/4/2,50ETF沽2018年6月2.651A,认沽,2.651,2018/6/27 0:00,0.1002
2018/4/2,50ETF沽2018年6月2.70A,认沽,2.7,2018/6/27 0:00,0.1232
2018/4/2,50ETF沽2018年6月2.749A,认沽,2.749,2018/6/27 0:00,0.1485
2018/4/2,50ETF沽2018年6月2.798A,认沽,2.798,2018/6/27 0:00,0.18
2018/4/2,50ETF沽2018年6月2.847A,认沽,2.847,2018/6/27 0:00,0.2131
2018/4/2,50ETF购2018年6月2.896A,认购,2.896,2018/6/27 0:00,0.0624
2018/4/2,50ETF沽2018年6月2.896A,认沽,2.896,2018/6/27 0:00,0.249
2018/4/2,50ETF购2018年6月2.946A,认购,2.946,2018/6/27 0:00,0.051
2018/4/2,50ETF沽2018年6月2.946A,认沽,2.946,2018/6/27 0:00,0.2812
2018/4/2,50ETF购2018年6月3.044A,认购,3.044,2018/6/27 0:00,0.0366
2018/4/2,50ETF沽2018年6月3.044A,认沽,3.044,2018/6/27 0:00,0.3595
2018/4/2,50ETF购2018年6月3.142A,认购,3.142,2018/6/27 0:00,0.0269
2018/4/2,50ETF沽2018年6月3.142A,认沽,3.142,2018/6/27 0:00,0.4482
2018/4/2,50ETF购2018年6月3.24A,认购,3.24,2018/6/27 0:00,0.0204
2018/4/2,50ETF沽2018年6月3.24A,认沽,3.24,2018/6/27 0:00,0.5418
2018/4/2,50ETF购2018年6月2.80,认购,2.8,2018/6/27 0:00,0.0883
2018/4/2,50ETF购2018年6月2.85,认购,2.85,2018/6/27 0:00,0.0735
2018/4/2,50ETF购2018年6月2.90,认购,2.9,2018/6/27 0:00,0.0605
2018/4/2,50ETF购2018年6月2.95,认购,2.95,2018/6/27 0:00,0.0505
2018/4/2,50ETF购2018年6月3.00,认购,3,2018/6/27 0:00,0.042
2018/4/2,50ETF沽2018年6月2.80,认沽,2.8,2018/6/27 0:00,0.1826
2018/4/2,50ETF沽2018年6月2.85,认沽,2.85,2018/6/27 0:00,0.217
2018/4/2,50ETF沽2018年6月2.90,认沽,2.9,2018/6/27 0:00,0.2526
2018/4/2,50ETF沽2018年6月2.95,认沽,2.95,2018/6/27 0:00,0.2918
2018/4/2,50ETF沽2018年6月3.00,认沽,3,2018/6/27 0:00,0.3337
2018/4/2,50ETF购2018年6月2.75,认购,2.75,2018/6/27 0:00,0.1067
2018/4/2,50ETF沽2018年6月2.75,认沽,2.75,2018/6/27 0:00,0.1501
2018/4/2,50ETF购2018年6月2.70,认购,2.7,2018/6/27 0:00,0.1286
2018/4/2,50ETF沽2018年6月2.70,认沽,2.7,2018/6/27 0:00,0.1219
2018/4/2,50ETF购2018年6月2.65,认购,2.65,2018/6/27 0:00,0.1562
2018/4/2,50ETF购2018年6月3.10,认购,3.1,2018/6/27 0:00,0.0299
